Username,Short_Reviews,Long_Reviews,Restaurant_names,User_rating,Short_Reviews_sentiment
MeaganD2,Stay at your own risk.,Dated 80s resort. No hot water in shower. Beds blocking doorway into bedroom which canÂt be to accessibility or safety code. And security never arrived after ca...,Two If By Sea,20,0.6
MeaganD2,"Baked goods are excellent. Attitude from Barista, not so much",Eight and Sand is new to our neighborhood and so we were excited to give them a try.  Counter help was extremely pleasant and helped walk us through all their b...,The Cascades at Pointe Hilton Tapatio Cliffs Resort,20,0.6
MeaganD2,Mixed Bag of a Visit - Warning on menu details,"Food was actually delicious and we were all happy with our selections (once i picked off items i wasnÂt informed were included in my food).  That said, this vis...",Eight And Sand Kitchen,20,0
MeaganD2,First Usonian house in OH,We got to drop in as part of Parents Weekend of Oberlin College.  My husband has been fascinated by Frank Lloyd WrightÂs Usonian style homes for some time and w...,"Hello, Sailor",50,0.25
MeaganD2,Best Little Bakehouse in Oberlin ,"Stopped in during our Parents Weekend visit.  Adorable little place with counters full of incredible baked goodies.  We tried the SÂmores Brownie, Salted Carame...",Weltzheimer/Johnson House Frank Lloyd Wright Building,50,0.41
MeaganD2,"Food So-So, Waitress was awful!  ","I tend to give waitstaff a break when a place is slammed, I get that they are doing to the best they can.  That said, our waitress in the bar was horrendous.  I...",Blue Rooster Bakehouse,20,-1
FuzzyBeaver,Excellent food and service,This is a bustling restaurant so definitely make a reservation in advance.  Lots of very interesting dishes on the menu.  All the meals were excellent and very ...,IL Terrazzo,50,1
FuzzyBeaver,Very pleasant way to visit Victoria from Seattle,Very comfortable and pleasant way to travel between Seattle and Victoria.  The captain stopped to allow us to watch a whale wander by!  Check-in in Seattle was ...,FRS Clipper,40,0.95
FuzzyBeaver,Great take-out pizza,We grabbed a pizza to take back to the hotel as we went by.  Service was friendly and fast.  The pizza was extremely good.  Very fresh quality ingredients done ...,Pizzeria Prima Strada,50,0.8
FuzzyBeaver,Absolutely fabulous paninis,The owner is very friendly and helpful.  We went back to this restaurant a number of times during our stay because the food and service was so good.  Plus the p...,Sandwich Corner,50,0.4
FuzzyBeaver,Great way to pass time on a rainy day,A great way to spend time on a rainy day with children.  It is fairly small so expect to spend about 1 - 1.5 hours.  There are some quite good displays.  The wo...,Miniature World,30,0.8
FuzzyBeaver,Extremely excellent food and service,We had a delightful meal with excellent food and service.  All the dishes were a hit.  The crab appetizer was particularly good.  We did have a variety of appet...,Q at The Empress,50,1
FuzzyBeaver,Gold level good and bad,"We normally find the Gold level outstanding but this Gold level was a mixed bag.  The checkin and checkout was poor and as such, detected substantial points fro...",Fairmont Empress,30,0
FuzzyBeaver,Exceeded expecttions,This restaurant was recommended to us and it exceeded expectations.  Very well spaced tables and a nice atmosphere.  It was not too busy late on week night so m...,84 Yesler,50,0
FuzzyBeaver,Great food and service,"We went for an early dinner with the extended family including children.  They were very accommodating with the children.  We had a large range of food - sushi,...",Toronto,50,0.8
FuzzyBeaver,Poor service,The restaurant was basically empty but they seated us beside a large birthday group.  They were extremely noisy and eventually we asked to be moved to another t...,Kisaku,30,-0.4
FuzzyBeaver,Delightful Gold Level stay,The Gold Level is a wonderful oasis away from hustle of the city at the height of tourist season.  The central location of the hotel is an extra bonus because t...,Hothouse,50,1
FuzzyBeaver,Constantly changing galleries,"We enjoyed two of the current exhibits.

Shapes in Between | Norman Takeuchi
The gallery has done a fabulous job laying out this retrospective exhibition.  Each...",Austin,40,0
FuzzyBeaver,A great piece of history,This is an excellent way to get glimpse into the personal lives of Sir Wilfrid Laurier and William Lyon Mackenzie King.  I had no idea they lived in the same ho...,Fairmont Chateau Laurier,50,0.8
FuzzyBeaver,Good special exhibits,"The special exhibits change regularly and the current ones are very interesting.
Owls Rendez-Vous:  If you love viewing owls then this is not to missed.  You ge...",Ottawa Art Gallery,50,0.53
FuzzyBeaver,Outstanding meal and service,"Mains were the fagottini and Wagyu beef.  The fagottini was stuffed with prosciutto, zucchini, ricotta and Boursin cheese plus chives.  They were incredibly ric...",Laurier House National Historic Site,50,0.5
FuzzyBeaver,Very tasty meal,Mains were butter poached shrimp and grilled octopus.  The shrimp had a wonderful green panaeng curry sauce.  There were vegetables in the sauce as well.  The o...,Canadian Museum of Nature,40,0.2
FuzzyBeaver,Tasty shrimp tacos,We had the shrimp tacos which had a generous amount of shrimp and were very tasty.  The service was very attentive and excellent.  This is our first visit since...,Aiana Restaurant Collective,40,0
FuzzyBeaver,Nice expansion to include the East coast,Since our last visit they have now opened an area featuring the East coast.  Lots of fun looking at all the new areas.  The previous areas are still lots of fun...,Sidedoor Contemporary Kitchen & Bar,50,0.6
Voyager212,Slick and stylish,"Stylish, and slick restaurant and bar.  Knowledgeable and welcoming staff.  Interesting and varied French menu, and consistently good quality food. Extensive, v...",Maison Francois,40,0.12
Voyager212,You know what you are getting...,"Well laid out and well run branch of the chain.   The food and service were of good quality, as to be expected of the brand.  It is now somewhat commoditised, b...",The Ivy on the Square,40,0
Voyager212,Great location,"Great location on the High Street by North Bridge Â  central for the Old Town but a short stroll to Princes St, St Andrews Square etc.  Helpful reception staff....","Radisson Blu Hotel, Edinburgh City Centre",40,0.8
Voyager212,Dated accomodation,"Booked 2 standard rooms.  Were surprisingly small, and dÃ©cor was dated Â and shabby in places, particularly the bathroom.  Beachfront was noisy with the hotel w...",Constance Belle Mare Plage,30,0
Voyager212,Fun destination restaurant,"Stylish French/Asian fusion restaurant.  Good cocktails. Good atmosphere.  Short menu but still plenty of choice.  Signature Singapore Slaw is a must, and was p...",Lee Restaurant,40,0.3
Voyager212,Good pizza in Windsor,"Ate here twice and was busy at lunch and in the evening with locals and workers.  Good pizza and pasta and friendly staff, with a nice lively atmosphere.   Beca...",Vito's Pizzeria,40,0.7
Voyager212,Buzzy,"Buzzy and busy, with good atmosphere.  Varied menu and all dishes were well cooked and presented.  The sweetcorn Agnolotti was, as anticipated, superb.  Helpful...",Buccan,40,0
Voyager212,Lunch by the pool,"Stylish place for lunch by the pool, and some people watching.  Broad mix of tourists and locals.  Good selection of lunchtime classics, and attentive and frien...",Swifty's,40,0
Voyager212,Kitsch but cool,"Old-fashioned and stylish hotel, with a lot of history.  Intentionally kitsch dÃ©cor.  Rooms had just been redecorated when we stayed, but they seemed to have ru...",The Colony Hotel,40,0.35
Voyager212,Go for a beer and feed the fish,"Fun beer shack, in a laid-back Keys style.  We had good bar snacks, and others seemed to be enjoying their more substantial meals.  Good music.  Friendly staff....",Robbie's of Islamorada,40,0
Voyager212,"Poor food, great for sunset drinks","Great location on the gulf  coast, and perfect for a sundowner.  Food however was expensive and of poor quality.  It seemed that they knew that they would alway...",Morada Bay,20,0.2
Voyager212,The perfect spot,"Stayed in Blue Charlotte which is a stunning property.  The ""hotel"" (really just a collection of beach cottages) was undergoing some renovations and so was almo...",The Moorings Village,50,1
Voyager212,Exceeded expectations,Stayed here before an early morning flight.  Short walk from check-in and has separate access to terminal through own security gates.  Good sized comfortable ro...,The Westin Detroit Metropolitan Airport,40,0
Voyager212,Good for breakfast,Dropped in for a quick breakfast.  Friendly place for coffee and a bite downtown.  Close to Greektown. ,Cadillac Square Diner,30,0.7
Voyager212,Plenty to see,"Huge museum with lots of quirky exhibits to catch the eye, from trains, planes and automobiles to tech through the ages.  We didnÂt have a car but easily got an...",Henry Ford Museum of American Innovation,40,0
Voyager212,Good music ,"Large open grungy bar, with good rock music.  Decor is Harley Davisons in the window and graffiti on the walls.   Friendly bar staff.  We came in for an early d...",Dizzy Izzy's Edinburgh,30,0.7
Voyager212,Excellent fish in Old Town,"Excellent local fish restaurant, with a couple of meat choices.  6 of us had fish for first courses and mains, and all were excellent Â mussels, lemon sole on t...",Ondine,50,0.55
Voyager212,Dated rooms," We were not there to gamble, and so it was a slightly surreal experience.  It is obviously a casino hotel, but you need to walk through the huge halls of slot ...",Caesars Windsor,20,0
Voyager212,Good indie chain,Good chain of indie coffee shops.  Busy.  Great coffee.  Plenty of space to sit: wifi and good music.  ,Jimmy's Coffee,40,0.35
Voyager212,"Smart bar, worth a visit.","Smart bar on 31st floor of the St Regis, with good decor and atmosphere. Amazing selection of spirits (particular Cognac and whisky) and knowledgeable and frien...",LOUIX LOUIS,40,0.26
Henok A,So good ,I come from Norway and it was my last meal in canada.  I like the way the weitres how he helped us . The way he smile i realy be happy.  And the food was so ama...,The Keg Steakhouse + Bar - Mansion,50,0.7
